epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/head,train/confmaps/eyeL,train/confmaps/eyeR,train/confmaps/neck,train/confmaps/thorax,train/confmaps/abdomen,train/confmaps/forelegR1,train/confmaps/forelegR2,train/confmaps/forelegR3,train/confmaps/forelegR4,train/confmaps/midlegR1,train/confmaps/midlegR2,train/confmaps/midlegR3,train/confmaps/midlegR4,train/confmaps/hindlegR1,train/confmaps/hindlegR2,train/confmaps/hindlegR3,train/confmaps/hindlegR4,train/confmaps/forelegL1,train/confmaps/forelegL2,train/confmaps/forelegL3,train/confmaps/forelegL4,train/confmaps/midlegL1,train/confmaps/midlegL2,train/confmaps/midlegL3,train/confmaps/midlegL4,train/confmaps/hindlegL1,train/confmaps/hindlegL2,train/confmaps/hindlegL3,train/confmaps/hindlegL4,train/confmaps/wingL,train/confmaps/wingR
36,0.0007189761963672936,0.000711399654392153,9.999999747378752e-05,59.845420837402344,3.271174669265747,0.00016966849216260016,0.00046144603402353823,0.00045545073226094246,0.00010892123100347817,0.0001733848766889423,0.000224337971303612,0.000221074849832803,0.0007350908708758652,0.0006865319446660578,0.0004936703480780125,0.00029270496452227235,0.0006337246741168201,0.0007286939071491361,0.0008833887404762208,0.00025304118753410876,0.0009591776179149747,0.0014878237852826715,0.002053001895546913,0.0002073521027341485,0.0008230597013607621,0.0009355244692414999,0.0005262859049253166,0.0003223409003112465,0.0006283376715146005,0.0007208377937786281,0.0006573142018169165,0.00026923581026494503,0.0010776147246360779,0.0015704544493928552,0.0019991460721939802,0.0011337721953168511,0.0011148283956572413
37,0.0007103877142071724,0.0007032463909126818,9.999999747378752e-05,59.33677673339844,3.272651195526123,0.00016057387983892113,0.00045920468983240426,0.00045303141814656556,0.00010348563955631107,0.00017005721747409552,0.00021975289564579725,0.00021715779439546168,0.0007356703863479197,0.0006705201813019812,0.0004670768976211548,0.0002905651635956019,0.0006286101415753365,0.0007167904986999929,0.000831738521810621,0.0002477983362041414,0.0009554823045618832,0.0014825629768893123,0.0020536230877041817,0.0002023511624429375,0.0008309098775498569,0.0009314895723946393,0.000493374711368233,0.0003148459945805371,0.0006267859134823084,0.0007207968737930059,0.0006269007571972907,0.0002620403829496354,0.001070659258402884,0.0015541865723207593,0.0019991009030491114,0.0011186168994754553,0.0011166433105245233
38,0.0007003271603025496,0.0007026459788903594,9.999999747378752e-05,59.556541442871094,3.244378089904785,0.00015743437688797712,0.00045873096678406,0.00045407560537569225,9.784747817320749e-05,0.00016474701988045126,0.000210811456781812,0.00020567512547131628,0.000722601602319628,0.0006466355407610536,0.00045421195682138205,0.0002835301565937698,0.0006141614285297692,0.0007071743602864444,0.0007996737840585411,0.0002450879255775362,0.0009550904505886137,0.0014693242264911532,0.0020542661659419537,0.0001988643780350685,0.0008203078177757561,0.0009232964948751032,0.0004814517742488533,0.0003074287960771471,0.00062100391369313,0.0007052111905068159,0.0005918752285651863,0.00025921789347194135,0.0010469647822901607,0.0015395221998915076,0.0019978024065494537,0.001112400321289897,0.0011040429817512631
39,0.0006959793972782791,0.0006960263708606362,9.999999747378752e-05,59.68638610839844,3.2411670684814453,0.00015740381786599755,0.00046077577280811965,0.00044440507190302014,9.484138718107715e-05,0.00015668851847294718,0.00021100502635817975,0.00020676721760537475,0.0007245753076858819,0.0006455039256252348,0.0004489976563490927,0.0002825944684445858,0.0006051022210158408,0.0007078018970787525,0.0007554221083410084,0.00024632018175907433,0.0009443379240110517,0.0014693796401843429,0.002059058053418994,0.0001902435178635642,0.0008223431068472564,0.0009159439359791577,0.00047660592827014625,0.0002985118771903217,0.0006157461320981383,0.0007042399956844747,0.000584519119001925,0.0002527570177335292,0.0010443011997267604,0.0015271838055923581,0.0020015372429043055,0.0011086435988545418,0.0011077853851020336
40,0.0006868659984320402,0.0006844358867965639,9.999999747378752e-05,59.0445556640625,3.30610728263855,0.00015223662194330245,0.0004618432722054422,0.000447987113147974,9.253024472855031e-05,0.00015416397945955396,0.00020004529505968094,0.00020004146790597588,0.000721869757398963,0.0006254674517549574,0.00043628306593745947,0.0002780265349429101,0.0005994572420604527,0.0006956069264560938,0.0007105469121597707,0.00024329384905286133,0.0009371161577291787,0.0014588769990950823,0.0020579355768859386,0.00019560182408895344,0.0008217819267883897,0.0009161799680441618,0.000442821386968717,0.00029300019377842546,0.0006034303805790842,0.0006941301398910582,0.0005545472376979887,0.0002554766833782196,0.0010235512163490057,0.0015119266463443637,0.0020002119708806276,0.0010885646333917975,0.0011051606852561235
41,0.0006860795547254384,0.000676304625812918,9.999999747378752e-05,60.23781967163086,3.310960054397583,0.0001573053013999015,0.0004651194903999567,0.00044714624527841806,9.848621994024143e-05,0.00016067447722889483,0.00019823983893729746,0.00019807668286375701,0.0007185696740634739,0.0006201665382832289,0.00043318935786373913,0.0002821680100169033,0.0005950021441094577,0.000693987007252872,0.0006905111367814243,0.0002447989536449313,0.0009401860879734159,0.001451778574846685,0.0020583427976816893,0.00019960783538408577,0.0008212809334509075,0.0009076265851035714,0.00044457605690695345,0.00029987739981152117,0.000596333877183497,0.0006926677306182683,0.0005594699759967625,0.0002547080803196877,0.0010245901066809893,0.0014985137386247516,0.002002804772928357,0.0010945915710180998,0.0011041476391255856
42,0.0006752383196726441,0.0006780402036383748,9.999999747378752e-05,60.627872467041016,3.26749324798584,0.000153069180669263,0.00045714760199189186,0.0004440715129021555,9.045503247762099e-05,0.00015337445074692369,0.0001900426286738366,0.0001931037986651063,0.0007006914238445461,0.0005985274910926819,0.00040574499871581793,0.0002747623366303742,0.0005848038126714528,0.000689022068399936,0.0006462493911385536,0.00024049209605436772,0.0009322843980044127,0.00144148338586092,0.002060922561213374,0.00019121018704026937,0.0008114008232951164,0.0009030963992699981,0.00042560615111142397,0.00028424369520507753,0.0005909763858653605,0.0006873805541545153,0.0005284809158183634,0.0002478802634868771,0.0010046630632132292,0.001487357309088111,0.002001230139285326,0.0010802593315020204,0.0011075950460508466
43,0.0006677517667412758,0.0006754755740985274,9.999999747378752e-05,60.346832275390625,3.2135567665100098,0.00015045185864437371,0.00046357704559341073,0.00044301548041403294,8.9032000687439e-05,0.00014503345300909132,0.0001792437833501026,0.00018574079149402678,0.0006925284978933632,0.0005931855994276702,0.0004001108172815293,0.0002667598018888384,0.0005823104875162244,0.0006908128270879388,0.0006164018413983285,0.00023145395971368998,0.0009238288039341569,0.0014379656640812755,0.002062233630567789,0.00018903786258306354,0.0008078039390966296,0.0008939805557020009,0.000409326225053519,0.00028049995307810605,0.000584083900321275,0.0006791823543608189,0.0004964525578543544,0.0002433656045468524,0.0009841956198215485,0.001473589101806283,0.002002342604100704,0.00107744918204844,0.001093061175197363
44,0.0006618000916205347,0.0006792402709834278,9.999999747378752e-05,60.46446228027344,3.187690258026123,0.0001446756796212867,0.0004624820139724761,0.00043658641516231,8.428136789007112e-05,0.00014246694627217948,0.00017310885596089065,0.0001842468191171065,0.0006933833938091993,0.0005867998697794974,0.0003845659375656396,0.0002707625972107053,0.0005741680506616831,0.0006835690583102405,0.0005926849553361535,0.00023271645477507263,0.0009303980623371899,0.00142659991979599,0.0020652811508625746,0.0001849143300205469,0.0008092233911156654,0.0008843923569656909,0.0003848299093078822,0.00027535989647731185,0.0005752693396061659,0.0006786024896427989,0.0004834572901017964,0.00023818507906980813,0.0009757911902852356,0.0014558990951627493,0.002000683220103383,0.00106038770172745,0.0011018292279914021
45,0.0006575937732122838,0.0006590149132534862,9.999999747378752e-05,60.23279571533203,3.2138125896453857,0.00014259088493417948,0.0004632303607650101,0.000436116912169382,8.243027696153149e-05,0.00014228918007574975,0.00017189104983117431,0.00018256730982102454,0.0006926344358362257,0.000570000906009227,0.0003860948490910232,0.00026146080926992,0.0005683462368324399,0.0006678015924990177,0.0005608167266473174,0.00022453986457549036,0.0009251550654880702,0.0014110584743320942,0.0020663412287831306,0.00018350941536482424,0.0008012751932255924,0.0008784325327724218,0.00039225982618518174,0.0002737028989940882,0.0005767230177298188,0.0006781310657970607,0.00048015228821896017,0.0002365646796533838,0.0009819185361266136,0.0014474833151325583,0.002001681365072727,0.0010571805760264397,0.001098618726246059
46,0.0006539772730320692,0.0006539390305988491,9.999999747378752e-05,59.29840087890625,3.2233223915100098,0.00014458972145803273,0.00046217531780712306,0.00043850229121744633,8.33668964332901e-05,0.00013604864943772554,0.00016654828505124897,0.00018029025522992015,0.0006874109385535121,0.0005673993146046996,0.0003816685057245195,0.00025916364393197,0.000567857176065445,0.000674818700645119,0.0005407803691923618,0.00022720072593074292,0.0009176741004921496,0.001416352461092174,0.0020694807171821594,0.00018508573703002185,0.0008016248466446996,0.000878969207406044,0.0003765552828554064,0.0002693765563890338,0.0005713803111575544,0.0006675453623756766,0.0004633046919479966,0.00022838677978143096,0.00097389065194875,0.001439373241737485,0.002000562148168683,0.0010508365230634809,0.0010990551672875881
47,0.0006513345870189369,0.0006558582535944879,9.999999747378752e-05,59.28892517089844,3.2641801834106445,0.00013997640053275973,0.00046672142343595624,0.0004358081496320665,7.933266897452995e-05,0.0001377137377858162,0.0001692050282144919,0.00017674235277809203,0.0006828494369983673,0.0005593473906628788,0.00037569631240330637,0.00026086345314979553,0.0005695002037100494,0.0006728539592586458,0.0005254075513221323,0.0002273943246109411,0.0009233945165760815,0.0014096639351919293,0.002069643000140786,0.00018105465278495103,0.0008021442336030304,0.0008716356824152172,0.0003621947835199535,0.00026813283329829574,0.0005647607031278312,0.00067808449966833,0.0004486649122554809,0.00023193066590465605,0.0009705906850285828,0.0014295405708253384,0.0019985786639153957,0.0010542944073677063,0.0010989850852638483
48,0.0006445826729759574,0.000653188384603709,9.999999747378752e-05,55.259761810302734,2.4575374126434326,0.0001401019108016044,0.0004651907365769148,0.0004408306849654764,7.90002231951803e-05,0.00014045571151655167,0.00016743052401579916,0.00017429576837457716,0.0006741569959558547,0.0005435795756056905,0.0003660152433440089,0.00025282276328653097,0.0005591438384726644,0.0006677687051706016,0.0005039367242716253,0.00022018658637534827,0.0009195748716592789,0.0013941407669335604,0.0020699023734778166,0.00018605355580803007,0.0007926587713882327,0.0008668725495226681,0.00034638142096810043,0.00027048468473367393,0.0005646137287840247,0.0006581342895515263,0.00044596544466912746,0.0002272606798214838,0.0009489585063420236,0.0014113099314272404,0.0019919259939342737,0.0010466150706633925,0.001090876990929246
49,0.0006392326904460788,0.0006404973100870848,9.999999747378752e-05,47.89188003540039,2.9484970569610596,0.0001437332684872672,0.0004659293335862458,0.00044291935046203434,7.734853716101497e-05,0.00013040011981502175,0.00015298902872018516,0.00016887736273929477,0.0006514517008326948,0.0005409599398262799,0.00037079222965985537,0.000257285573752597,0.0005502608837559819,0.0006640430074185133,0.0004915445460937917,0.0002138144482159987,0.0009028911008499563,0.0013854471035301685,0.0020675398409366608,0.00018034585809800774,0.000786715536378324,0.0008603573078289628,0.00035617101821117103,0.0002600934822112322,0.0005531588685698807,0.0006592404097318649,0.000436367467045784,0.00022173400793690234,0.0009434960666112602,0.001406193827278912,0.0019841520115733147,0.0010372551623731852,0.0010919381165876985
50,0.0006327092414721847,0.0006385682499967515,9.999999747378752e-05,52.472145080566406,3.2088966369628906,0.00014090538024902344,0.0004626189183909446,0.0004397295415401459,7.548739813501015e-05,0.00013408239465206861,0.00015569945389870554,0.0001646235614316538,0.0006403411389328539,0.0005257215816527605,0.00036025623558089137,0.0002492821076884866,0.0005520677659660578,0.0006604907684959471,0.00047024223022162914,0.00021082583407405764,0.000898169819265604,0.0013744703028351068,0.002066941000521183,0.00017827989358920604,0.0007780291489325464,0.0008550651837140322,0.00033715745666995645,0.00025583416572771966,0.0005474223871715367,0.0006531403050757945,0.00042872969061136246,0.00021448572806548327,0.0009301596437580884,0.0013856820296496153,0.001973609672859311,0.0010384442284703255,0.0010887020034715533
51,0.000629854912403971,0.000631278904620558,9.999999747378752e-05,60.14459228515625,3.398590087890625,0.0001391219993820414,0.00046338324318639934,0.00044084445107728243,7.676531822653487e-05,0.00013407057849690318,0.00015727865684311837,0.0001688798365648836,0.0006412721704691648,0.0005161886219866574,0.00034426647471264005,0.00024892613873817027,0.0005462599219754338,0.0006598068284802139,0.0004576608189381659,0.00021073418611194938,0.0008945453446358442,0.0013735165121033788,0.0020699037704616785,0.00017431455489713699,0.0007818461745046079,0.0008502902346663177,0.00033082219306379557,0.00025391660165041685,0.0005512041971087456,0.0006423396407626569,0.0004198344540782273,0.00021905485482420772,0.0009166034287773073,0.0013847305672243237,0.00196602544747293,0.0010303221642971039,0.0010906285606324673
52,0.000626137072686106,0.0006363806896843016,9.999999747378752e-05,59.578285217285156,3.2445366382598877,0.00013902975479140878,0.000467953912448138,0.000445033423602581,7.110731530701742e-05,0.0001234599039889872,0.0001581609685672447,0.00016428610251750797,0.0006291947211138904,0.0005190521478652954,0.00034439703449606895,0.0002468603488523513,0.0005488711758516729,0.0006554387509822845,0.00045198239968158305,0.00020553628564812243,0.000895200646482408,0.0013568967115134,0.0020666993223130703,0.00017545127775520086,0.0007741107256151736,0.000842637091409415,0.00032440118957310915,0.0002506919263396412,0.0005439116503112018,0.000642517872620374,0.00041803938802331686,0.00021434829977806658,0.0009133067796938121,0.0013719603884965181,0.0019532437436282635,0.0010314470855519176,0.0010911563877016306
53,0.0006225499091669917,0.0006339399260468781,9.999999747378752e-05,58.61570739746094,3.160634756088257,0.00013716563989873976,0.0004628401075024158,0.00043929670937359333,7.262911822181195e-05,0.00012920961307827383,0.00014596167602576315,0.00016293129010591656,0.0006284625851549208,0.0005094892694614828,0.0003504467895254493,0.00024293754540849477,0.0005474346107803285,0.0006516466964967549,0.00045203976333141327,0.00020343637152109295,0.0008912021294236183,0.0013574949698522687,0.0020665214397013187,0.00017478309746365994,0.0007737635169178247,0.0008480944088660181,0.0003178431070409715,0.0002475684159435332,0.0005406351410783827,0.0006361654377542436,0.00041218235855922103,0.00020767064415849745,0.0008928128518164158,0.0013650216860696673,0.0019420210737735033,0.0010322716552764177,0.0010796170681715012
54,0.0006199437193572521,0.0006250932347029448,9.999999747378752e-05,60.436954498291016,3.2761785984039307,0.00013478039181791246,0.0004627771268133074,0.0004460988275241107,7.078035559970886e-05,0.0001257623516721651,0.00015204500232357532,0.00016377988504245877,0.0006238172645680606,0.0005081872805021703,0.0003408465126994997,0.00024152731930371374,0.0005494251963682473,0.0006501856260001659,0.00043728086166083813,0.00020406933617778122,0.0008896413492038846,0.0013468766119331121,0.0020664541516453028,0.00017024320550262928,0.0007739666616544127,0.0008420228259637952,0.0003129432734567672,0.00024356806534342468,0.000538783089723438,0.0006382776773534715,0.00040297952364198864,0.00020983516878914088,0.0008965861052274704,0.0013588484143838286,0.0019243950955569744,0.001030408893711865,0.001081006834283471
55,0.0006151694105938077,0.0006223301170393825,9.999999747378752e-05,59.32313919067383,3.1920688152313232,0.00013218249659985304,0.0004649767652153969,0.0004471853608265519,7.041404023766518e-05,0.00012434089148882776,0.00014427819405682385,0.00015746500866953284,0.0006150642293505371,0.0004992696340195835,0.000329967268044129,0.0002369900030316785,0.0005407839198596776,0.0006439333665184677,0.00042039493564516306,0.00019550534489098936,0.0008853258332237601,0.0013500266941264272,0.0020664636977016926,0.0001711272489046678,0.0007666472811251879,0.0008358203922398388,0.00030508716008625925,0.00023890835291240364,0.0005453636986203492,0.0006310688913799822,0.00039147742791101336,0.0002058575046248734,0.0008945558220148087,0.001356489141471684,0.001908538513816893,0.0010175895877182484,0.0010923233348876238
56,0.0006106485961936414,0.0006198942428454757,9.999999747378752e-05,58.8549690246582,3.2400195598602295,0.00013280200073495507,0.00046426383778452873,0.0004468867555260658,6.648350972682238e-05,0.00012247799895703793,0.0001426451635779813,0.0001603092096047476,0.0006081656320020556,0.0004911434953100979,0.0003200685896445066,0.00023748860985506326,0.0005434805643744767,0.0006384445005096495,0.00040372792864218354,0.00019351125229150057,0.0008789752027951181,0.0013337488053366542,0.0020657579880207777,0.00017527582531329244,0.0007701392751187086,0.0008347965776920319,0.0002889889292418957,0.0002425000857328996,0.0005346538382582366,0.0006355764344334602,0.0003799695405177772,0.00020205492910463363,0.0008892061305232346,0.001340397517196834,0.0018890650244429708,0.0010211905464529991,0.001086558448150754
57,0.000608908012509346,0.0006089959060773253,9.999999747378752e-05,59.491031646728516,3.259258508682251,0.00013492720609065145,0.0004650042101275176,0.00044126721331849694,7.085216202540323e-05,0.000125120859593153,0.00014808161358814687,0.00016128919378388673,0.0006095495773479342,0.0004901404608972371,0.000322637555655092,0.00024093271349556744,0.000540113658644259,0.0006412848015315831,0.00041116474312730134,0.00019798554421868175,0.0008771487628109753,0.0013258421095088124,0.0020622527226805687,0.00017336642486043274,0.0007641918491572142,0.0008261933107860386,0.0002891708572860807,0.00023707118816673756,0.0005364593816921115,0.0006297320942394435,0.00039082669536583126,0.0002022534899879247,0.0008731188136152923,0.0013385760830715299,0.0018584030913189054,0.0010324522154405713,0.001067647710442543
58,0.000606801244430244,0.000613957061432302,9.999999747378752e-05,59.29832458496094,3.2554829120635986,0.00013136008055880666,0.0004647943133022636,0.0004461226344574243,6.738234515069053e-05,0.00012069413787685335,0.00014303438365459442,0.00015980398165993392,0.0006050624651834369,0.0004866241943091154,0.0003257970092818141,0.00023314602731261402,0.0005392868188209832,0.0006418114062398672,0.0004043049702886492,0.00019098531629424542,0.0008810444851405919,0.0013284838059917092,0.002063364489004016,0.0001704723108559847,0.0007665854645892978,0.0008293233113363385,0.0002900273830164224,0.00023651501396670938,0.0005302795325405896,0.0006287333089858294,0.00038235579268075526,0.00020221651357132941,0.0008737017051316798,0.0013296230463311076,0.001846317551098764,0.001017876318655908,0.0010805116035044193
59,0.0006046566413715482,0.000610229151789099,9.999999747378752e-05,59.02739715576172,3.1749608516693115,0.00013178985682316124,0.00047006341628730297,0.0004485514364205301,6.52127928333357e-05,0.0001213595678564161,0.00013667925668414682,0.00015610421542078257,0.0005980285932309926,0.0004834165738429874,0.0003380061243660748,0.00023152833455242217,0.0005399343208409846,0.0006394106312654912,0.00040154074667952955,0.0001907641999423504,0.0008915146463550627,0.00131566496565938,0.00206166272982955,0.00017088954336941242,0.0007653177599422634,0.0008204440819099545,0.0002949722984340042,0.00023448762658517808,0.0005274746799841523,0.0006315670907497406,0.00037867017090320587,0.000193024447071366,0.0008669655653648078,0.001324318815022707,0.001815834897570312,0.0010198686504736543,0.001083945855498314
60,0.0005990788340568542,0.0006114664138294756,9.999999747378752e-05,56.623268127441406,3.158557891845703,0.00013290219067130238,0.0004719069693237543,0.00045268505346029997,6.696394120808691e-05,0.00011679495946737006,0.0001378484012093395,0.00015358015662059188,0.0005907113081775606,0.0004712263762485236,0.0003123866335954517,0.00022890524996910244,0.0005410393932834268,0.000640363956335932,0.00039959506830200553,0.00019253979553468525,0.0008806048426777124,0.0013062553480267525,0.002059195889160037,0.0001710934448055923,0.0007588031585328281,0.0008187252096831799,0.0002755722380243242,0.00022570167493540794,0.0005253130220808089,0.0006190896383486688,0.00036386545980349183,0.00019227113807573915,0.0008600175497122109,0.001322198542766273,0.001788745983503759,0.00101196498144418,0.001081655384041369
61,0.0005989737692289054,0.0005965300952084363,9.999999747378752e-05,57.212738037109375,3.182950735092163,0.00013104698155075312,0.0004642927087843418,0.0004520363872870803,6.34792450000532e-05,0.00012223316298332065,0.00013566396955866367,0.000156213398440741,0.0006001923466101289,0.00047189489123411477,0.00031560068600811064,0.0002287295792484656,0.0005399041692726314,0.0006376687088049948,0.00039306870894506574,0.00019093806622549891,0.000886188296135515,0.00130856828764081,0.0020605174358934164,0.0001729798677843064,0.0007662959396839142,0.0008210654486902058,0.00027944185421802104,0.0002266048832098022,0.0005297883762978017,0.0006242298986762762,0.0003750440082512796,0.00019096941105090082,0.0008461322286166251,0.001316890469752252,0.0017596872057765722,0.001018345239572227,0.0010814483975991607
62,0.0005935174413025379,0.0006021151784807444,9.999999747378752e-05,57.29341125488281,3.1866588592529297,0.00012885985779576004,0.00046927668154239655,0.000450734281912446,6.713375478284433e-05,0.00011941942648263648,0.00013363575271796435,0.00015228560368996114,0.0005881187389604747,0.00045767027768306434,0.0003026197955477983,0.00022417296713683754,0.0005379269132390618,0.0006385191227309406,0.00038726761704310775,0.00018728138820733875,0.0008767539984546602,0.0013037500903010368,0.002059400314465165,0.00017315743025392294,0.0007608165615238249,0.0008138976409099996,0.0002723469224292785,0.00022718965192325413,0.0005254954448901117,0.0006229179562069476,0.00035969633609056473,0.00018981608445756137,0.0008509479812346399,0.0012967945076525211,0.0017286312067881227,0.0010112145682796836,0.0010748091153800488
63,0.0005880551761947572,0.0005893187480978668,9.999999747378752e-05,57.45365905761719,3.1446282863616943,0.0001231176865985617,0.0004631633637472987,0.0004580262757372111,6.138868047855794e-05,0.00011549539340194315,0.00012861685536336154,0.00015191030979622155,0.0005767281400039792,0.000453495274996385,0.0003085619246121496,0.00022021069889888167,0.00052544882055372,0.0006362473941408098,0.0003747697046492249,0.00018147984519600868,0.0008694151183590293,0.0013040145859122276,0.0020583707373589277,0.00016882730415090919,0.0007554222247563303,0.000807904580142349,0.00025765024474821985,0.00022106393589638174,0.0005195358535274863,0.000612381671089679,0.0003480934537947178,0.00018774786440189928,0.0008396705379709601,0.0012993781128898263,0.001701897126622498,0.001014128909446299,0.0010736025869846344
64,0.0005862907273694873,0.0005966654280200601,9.999999747378752e-05,57.54107666015625,3.161853075027466,0.00013019864854868501,0.0004717422416433692,0.0004539584624581039,6.308792944764718e-05,0.00011555484525160864,0.0001385657087666914,0.00014787440886721015,0.0005750132258981466,0.0004488093836698681,0.0002959821722470224,0.00022309579071588814,0.0005319046322256327,0.0006277044885791838,0.00035996432416141033,0.00018471767543815076,0.0008721165359020233,0.0012989734532311559,0.0020584717858582735,0.0001705380855128169,0.0007544897962361574,0.000806631927844137,0.0002626691712066531,0.00021881330758333206,0.0005189697258174419,0.0006139937904663384,0.00034517928725108504,0.00018480625294614583,0.0008318131440319121,0.001297040726058185,0.0016775036929175258,0.0010133879259228706,0.0010677303653210402
65,0.0005848860600963235,0.000586293637752533,9.999999747378752e-05,57.4853401184082,3.183783531188965,0.0001291941007366404,0.0004708009655587375,0.00045400153612717986,6.164135265862569e-05,0.00011231238022446632,0.00013268814655020833,0.00014778853801544756,0.0005809858557768166,0.0004471928987186402,0.00029914756305515766,0.0002186545607401058,0.0005350889405235648,0.000636494136415422,0.00036689985427074134,0.00018125318456441164,0.0008759934571571648,0.001296691712923348,0.002059551188722253,0.00016850369866006076,0.0007537811761721969,0.0008047925657592714,0.0002582169254310429,0.00021537512657232583,0.0005138086271472275,0.0006166627281345427,0.00034973150468431413,0.000183852796908468,0.000831142533570528,0.0012905963230878115,0.0016450406983494759,0.001013265224173665,0.001065203221514821
66,0.0005819624639116228,0.0005894292844459414,9.999999747378752e-05,56.95732879638672,3.1894986629486084,0.00012482803140301257,0.00046716444194316864,0.00045878623495809734,5.875592614756897e-05,0.00011650100350379944,0.00012876183609478176,0.0001442412321921438,0.0005703780916519463,0.0004280775610823184,0.00029084712150506675,0.0002182473981520161,0.0005322733777575195,0.000627764267846942,0.000366596708772704,0.0001809731766115874,0.0008809575228951871,0.0012915604747831821,0.0020600161515176296,0.0001660400885157287,0.0007535087061114609,0.0008013257756829262,0.00025531623396091163,0.0002176612470066175,0.0005158361163921654,0.0006098336889408529,0.0003545237996149808,0.00018687138799577951,0.0008257885929197073,0.0012958270963281393,0.001615047105588019,0.0010034646838903427,0.0010750252986326814
67,0.0005791212315671146,0.0005947134923189878,9.999999747378752e-05,55.884742736816406,3.1684887409210205,0.00012131414405303076,0.00046840126742608845,0.0004507819830905646,6.10913775744848e-05,0.00011162949522258714,0.00012877024710178375,0.00014469520829152316,0.0005668271332979202,0.000436384609201923,0.0002817923668771982,0.0002166555350413546,0.0005345627432689071,0.0006260786321945488,0.000360687670763582,0.00018118330626748502,0.0008715822477824986,0.0012906029587611556,0.0020596920512616634,0.00017033610492944717,0.0007530450820922852,0.0007969135185703635,0.00025887187803164124,0.00021679022756870836,0.0005203369073569775,0.0006061244057491422,0.00034042433253489435,0.0001796805881895125,0.0008196082198992372,0.0012901286827400327,0.0015910044312477112,0.0010076173348352313,0.0010682644788175821
68,0.0005771075375378132,0.0005864500417374074,9.999999747378752e-05,56.44894027709961,3.176191568374634,0.00012118449376430362,0.0004729852662421763,0.0004588610026985407,5.982040966046043e-05,0.0001147038274211809,0.00013886630767956376,0.00014262477634474635,0.0005677908193320036,0.0004220185219310224,0.0002808143326546997,0.00021077181736472994,0.000527857628185302,0.0006276255589909852,0.00036104186438024044,0.00017750229744706303,0.0008792236912995577,0.0012865352910012007,0.002060581697151065,0.00017183752788696438,0.0007548561552539468,0.0007936260662972927,0.00025370990624651313,0.0002157284034183249,0.0005180305452086031,0.0006072095711715519,0.0003397452528588474,0.0001834818540373817,0.0008180285803973675,0.0012712000170722604,0.0015563899651169777,0.0010035268496721983,0.001069260761141777
69,0.0005751423304900527,0.0005889429594390094,9.999999747378752e-05,56.551734924316406,3.1759092807769775,0.00012228518608026206,0.0004686256870627403,0.00045560384751297534,6.074024349800311e-05,0.00011008678120560944,0.00012495928967837244,0.00014072639169171453,0.0005654366686940193,0.00041890129796229303,0.0002878568193409592,0.0002125582832377404,0.0005334928282536566,0.000626898487098515,0.00036148796789348125,0.00017407137784175575,0.0008815532783046365,0.0012846902245655656,0.002060940954834223,0.00016978333587758243,0.0007519696955569088,0.0007929120329208672,0.0002518953988328576,0.0002137839182978496,0.0005219856975600123,0.000599244493059814,0.0003353093925397843,0.0001822129124775529,0.0008276472217403352,0.0012707440182566643,0.0015162999043241143,0.001007942482829094,0.0010719073470681906
70,0.0005715758306905627,0.0005785123794339597,9.999999747378752e-05,56.760684967041016,3.17464280128479,0.00012090386735508218,0.0004711612418759614,0.0004527635173872113,6.129634130047634e-05,0.00011091784836025909,0.00012437949771992862,0.00014043039118405432,0.00056699343258515,0.00040708453161641955,0.0002629547379910946,0.0002102003199979663,0.000532554229721427,0.0006191188003867865,0.0003476170531939715,0.00017636358097661287,0.0008712501730769873,0.0012976727448403835,0.0020606208126991987,0.00016990701260510832,0.0007545737316831946,0.0007955085020512342,0.0002491931081749499,0.00020611243962775916,0.0005153666133992374,0.0005940349656157196,0.00033108892966993153,0.00017834021127782762,0.0008207023493014276,0.0012732952600345016,0.00149647262878716,0.0010018125176429749,0.0010697355028241873
71,0.00057013746118173,0.000556170882191509,9.999999747378752e-05,57.074127197265625,3.2133371829986572,0.0001211412381962873,0.0004724780155811459,0.0004510493599809706,5.919822069699876e-05,0.00011018951772712171,0.00012902115122415125,0.00014268726226873696,0.0005709955003112555,0.000410771113820374,0.0002680227917153388,0.00020888741710223258,0.0005299911135807633,0.0006210877909325063,0.00034522623172961175,0.00017486313299741596,0.0008829538128338754,0.0012965922942385077,0.002060382394120097,0.00017038262740243226,0.0007559505174867809,0.0007883277721703053,0.0002475596556905657,0.00020917532674502581,0.0005121566355228424,0.0005996077670715749,0.0003270684101153165,0.0001789998495951295,0.0008166151237674057,0.0012649953132495284,0.001442042994312942,0.0010075174504891038,0.0010684608714655042
72,0.0005543931620195508,0.0005672352272085845,9.999999747378752e-05,57.322044372558594,3.193683385848999,0.00011618432472459972,0.0004693969967775047,0.00044036880717612803,6.0381815274013206e-05,0.00012026154581690207,0.00012530967069324106,0.00013743677118327469,0.0005716216401197016,0.000386800296837464,0.00025474990252405405,0.00020342723291832954,0.000530280580278486,0.0006142855272628367,0.0003473950200714171,0.00017190471407957375,0.0008687100489623845,0.0012874717358499765,0.001987889176234603,0.000169041843037121,0.0007464438676834106,0.0007741054287180305,0.0002359700738452375,0.00021568617376033217,0.0005104102310724556,0.0005944058066233993,0.00032485686824657023,0.0001775355194695294,0.0008084035362116992,0.0012012646766379476,0.001209856360219419,0.0010197950759902596,0.0010589293669909239
